timestamp,PM2.5,Temperature,wind_speed
2025-02-05 19:00:00,15.74907,-3.1654892,1.3009557
2025-02-05 20:00:00,18.734749,-2.6263103,2.5483508
2025-02-05 21:00:00,19.133535,-3.8668647,0.032992102
2025-02-05 22:00:00,18.805883,-2.5328417,2.8514314
2025-02-05 23:00:00,20.77631,-1.4825163,2.2025979
2025-02-06 00:00:00,23.766846,-1.7263957,2.6647253
2025-02-06 01:00:00,19.78391,0.65207493,2.1599813
2025-02-06 02:00:00,24.172523,2.1163716,3.0764105
2025-02-06 03:00:00,24.012997,3.4427247,2.6422644
2025-02-06 04:00:00,24.348063,3.4006119,2.5949478
2025-02-06 05:00:00,24.489498,4.602226,1.6142797
2025-02-06 06:00:00,24.0133,6.7538123,1.6556901
2025-02-06 07:00:00,22.687943,7.333071,4.708624
2025-02-06 08:00:00,21.147028,6.4876266,2.7515597
2025-02-06 09:00:00,22.420673,6.2594347,5.385757
2025-02-06 10:00:00,21.142498,6.9779654,2.1555848
2025-02-06 11:00:00,19.12874,4.7786202,1.8758061
2025-02-06 12:00:00,22.023071,5.092599,5.127614
2025-02-06 13:00:00,19.901337,2.7521422,2.7170334
2025-02-06 14:00:00,17.524876,1.5667886,2.4216428
2025-02-06 15:00:00,15.118771,1.02045,2.307288
2025-02-06 16:00:00,15.886253,0.06924816,5.800335
2025-02-06 17:00:00,17.736206,-0.9958442,3.113761
2025-02-06 18:00:00,16.683338,-2.120182,4.3045974
2025-02-06 19:00:00,15.3623905,-3.1832979,5.1989665
2025-02-06 20:00:00,18.191154,-3.3823454,3.8754048
2025-02-06 21:00:00,18.157267,-2.7449477,0.89988923
2025-02-06 22:00:00,18.506672,-2.0678387,3.7708347
2025-02-06 23:00:00,18.019793,-2.1012294,5.612789
2025-02-07 00:00:00,21.17349,-0.9903009,4.759663
2025-02-07 01:00:00,19.8007,0.24740379,3.4754808
2025-02-07 02:00:00,21.731373,1.8676335,1.9925586
2025-02-07 03:00:00,24.290627,2.6752458,4.8511987
2025-02-07 04:00:00,24.74009,4.3660507,0.6657094
2025-02-07 05:00:00,22.806683,5.541524,5.186007
2025-02-07 06:00:00,18.298258,6.520536,5.5667286
2025-02-07 07:00:00,23.767714,7.026083,1.2807122
2025-02-07 08:00:00,20.777212,6.374907,3.217831
2025-02-07 09:00:00,19.466597,6.8896093,0.5466743
2025-02-07 10:00:00,21.945238,6.6047225,2.9035761
2025-02-07 11:00:00,17.281755,5.259639,1.8171766
2025-02-07 12:00:00,20.342333,4.379664,0.37934372
2025-02-07 13:00:00,19.898533,4.0696454,3.5379071
2025-02-07 14:00:00,18.662796,1.0873759,6.2982893
2025-02-07 15:00:00,17.735277,1.8522449,4.9190807
2025-02-07 16:00:00,16.942654,0.15926787,2.1983323
2025-02-07 17:00:00,16.274422,-1.6518035,5.9409122
2025-02-07 18:00:00,15.473262,-1.4947696,4.872213
2025-02-07 19:00:00,20.94543,-3.3002198,7.1039915
2025-02-07 20:00:00,17.201813,-2.7347565,2.4691634
2025-02-07 21:00:00,17.10667,-3.5267391,4.9454083
2025-02-07 22:00:00,19.079128,-1.5436119,6.848527
2025-02-07 23:00:00,20.86637,-1.8521237,0.770569
